time_segment,VisitorCount,DayOfWeek,is_official_holiday,is_school_holiday,is_bridge_day,Weekday,Month,Winter,Spring,Summer,Autumn,after_holiday,after_bridge,after_school_holiday,precip_quantity,temp_avg,wind_speed_10m,humidity_rel_shelter_avg,pressure,sun_duration
AfterNoor,40,Monday,0,0,0,0,4,0,1,0,0,0,0,0,0,10.03,2.84,78.8,1011.28,341.5
Noon,83,Monday,0,0,0,0,4,0,1,0,0,0,0,0,0,10.03,2.84,78.8,1011.28,341.5
AfterNoor,55,Tuesday,0,0,0,1,4,0,1,0,0,0,0,0,0,10.56,3.11,66.58,1018.77,342.25
Morning,47,Tuesday,0,0,0,1,4,0,1,0,0,0,0,0,0,10.56,3.11,66.58,1018.77,342.25
Noon,40,Tuesday,0,0,0,1,4,0,1,0,0,0,0,0,0,10.56,3.11,66.58,1018.77,342.25
AfterNoor,59,Wednesday,0,0,0,2,4,0,1,0,0,0,0,0,0,10.63,2.26,65.99,1025.26,805.42
Morning,54,Wednesday,0,0,0,2,4,0,1,0,0,0,0,0,0,10.63,2.26,65.99,1025.26,805.42
Noon,53,Wednesday,0,0,0,2,4,0,1,0,0,0,0,0,0,10.63,2.26,65.99,1025.26,805.42
AfterNoor,57,Friday,0,0,0,4,4,0,1,0,0,0,0,0,0.03,10.89,2.49,73.8,1027.75,183.25
Morning,95,Friday,0,0,0,4,4,0,1,0,0,0,0,0,0.03,10.89,2.49,73.8,1027.75,183.25
Noon,64,Friday,0,0,0,4,4,0,1,0,0,0,0,0,0.03,10.89,2.49,73.8,1027.75,183.25
Morning,72,Saturday,0,0,0,5,4,0,1,0,0,0,0,0,0,8.76,2.16,74.67,1026.67,145.92
Noon,102,Saturday,0,0,0,5,4,0,1,0,0,0,0,0,0,8.76,2.16,74.67,1026.67,145.92
AfterNoor,55,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0,12.25,2.18,63.72,1018.9,823.5
Noon,83,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0,12.25,2.18,63.72,1018.9,823.5
AfterNoor,44,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,12.06,2.31,69.92,1018.55,440.58
Morning,66,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,12.06,2.31,69.92,1018.55,440.58
Noon,61,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,12.06,2.31,69.92,1018.55,440.58
AfterNoor,70,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.18,11.95,1.69,72.21,1018.57,715.92
Morning,49,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.18,11.95,1.69,72.21,1018.57,715.92
Noon,51,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.18,11.95,1.69,72.21,1018.57,715.92
AfterNoor,58,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0.33,14.48,1.32,79.67,1024.49,519.42
Morning,63,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0.33,14.48,1.32,79.67,1024.49,519.42
Noon,61,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0.33,14.48,1.32,79.67,1024.49,519.42
Morning,81,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0.26,15.93,2.4,73.64,1023.14,633.17
Noon,99,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0.26,15.93,2.4,73.64,1023.14,633.17
AfterNoor,39,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0.03,16.47,1.52,63.07,1023.26,799.92
Noon,68,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0.03,16.47,1.52,63.07,1023.26,799.92
AfterNoor,28,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,18.96,3.18,61.81,1015.97,214.08
Morning,58,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,18.96,3.18,61.81,1015.97,214.08
Noon,47,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,18.96,3.18,61.81,1015.97,214.08
AfterNoor,57,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.13,18.63,4.49,59.86,1011.03,742.83
Morning,58,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.13,18.63,4.49,59.86,1011.03,742.83
Noon,44,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.13,18.63,4.49,59.86,1011.03,742.83
AfterNoor,51,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,14.65,3.79,65.29,1019.93,606.5
Morning,90,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,14.65,3.79,65.29,1019.93,606.5
Noon,62,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,14.65,3.79,65.29,1019.93,606.5
Morning,117,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0.48,16.35,1.94,64.39,1020.46,864.67
Noon,87,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0.48,16.35,1.94,64.39,1020.46,864.67
AfterNoor,42,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0.51,19.4,3.02,65.31,1015.45,486.75
Noon,93,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0.51,19.4,3.02,65.31,1015.45,486.75
AfterNoor,42,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0.42,19.87,2.05,67.45,1018.23,569.33
Morning,55,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0.42,19.87,2.05,67.45,1018.23,569.33
Noon,41,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0.42,19.87,2.05,67.45,1018.23,569.33
AfterNoor,75,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.06,21.37,1.81,64.2,1019.03,672.08
Morning,68,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.06,21.37,1.81,64.2,1019.03,672.08
Noon,44,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.06,21.37,1.81,64.2,1019.03,672.08
AfterNoor,32,Friday,0,0,0,4,5,0,1,0,0,0,0,0,5.12,14.99,2.99,88.68,1017.83,214
Morning,66,Friday,0,0,0,4,5,0,1,0,0,0,0,0,5.12,14.99,2.99,88.68,1017.83,214
Noon,25,Friday,0,0,0,4,5,0,1,0,0,0,0,0,5.12,14.99,2.99,88.68,1017.83,214
Morning,99,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0,14.93,2.77,73.68,1020.43,527.92
Noon,117,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0,14.93,2.77,73.68,1020.43,527.92
AfterNoor,24,Monday,0,0,0,0,5,0,1,0,0,0,0,0,9.62,16.18,2.09,86.46,1000.91,93.17
Noon,89,Monday,0,0,0,0,5,0,1,0,0,0,0,0,9.62,16.18,2.09,86.46,1000.91,93.17
AfterNoor,39,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,4.84,13.53,3.51,80.48,1006.4,447.5
Morning,63,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,4.84,13.53,3.51,80.48,1006.4,447.5
Noon,62,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,4.84,13.53,3.51,80.48,1006.4,447.5
AfterNoor,66,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,14.5,4.83,73.51,1015.05,447.75
Morning,63,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,14.5,4.83,73.51,1015.05,447.75
Noon,67,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,14.5,4.83,73.51,1015.05,447.75
AfterNoor,83,Friday,0,0,1,4,5,0,1,0,0,0,0,0,1.04,15.06,3.72,71.4,1021.94,635.08
Morning,111,Friday,0,0,1,4,5,0,1,0,0,0,0,0,1.04,15.06,3.72,71.4,1021.94,635.08
Noon,107,Friday,0,0,1,4,5,0,1,0,0,0,0,0,1.04,15.06,3.72,71.4,1021.94,635.08
Morning,99,Saturday,0,0,0,5,5,0,1,0,0,0,1,0,0,12.88,2.98,67.33,1021.25,659.25
Noon,131,Saturday,0,0,0,5,5,0,1,0,0,0,1,0,0,12.88,2.98,67.33,1021.25,659.25
AfterNoor,68,Monday,0,0,0,0,5,0,1,0,0,0,1,0,0,10.94,1.13,74.2,1013.2,287.25
Noon,91,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0,10.94,1.13,74.2,1013.2,287.25
AfterNoor,50,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,13.24,1.65,70.62,1012.27,361.08
Morning,72,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,13.24,1.65,70.62,1012.27,361.08
Noon,74,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,13.24,1.65,70.62,1012.27,361.08
AfterNoor,56,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,12.91,2.91,72.74,1015.84,588.67
Morning,71,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,12.91,2.91,72.74,1015.84,588.67
Noon,86,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,12.91,2.91,72.74,1015.84,588.67
AfterNoor,63,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0.03,19.17,2.58,54.19,1016.18,687.83
Morning,140,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0.03,19.17,2.58,54.19,1016.18,687.83
Noon,84,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0.03,19.17,2.58,54.19,1016.18,687.83
Morning,107,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,2.46,19.78,3.7,61.62,1017.36,590.42
Noon,119,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,2.46,19.78,3.7,61.62,1017.36,590.42
AfterNoor,64,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.09,15.63,2.38,83.72,1012.24,263
Morning,84,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.09,15.63,2.38,83.72,1012.24,263
Noon,58,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.09,15.63,2.38,83.72,1012.24,263
AfterNoor,28,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,10.52,15.66,2.97,88.53,1006.94,93.67
Morning,52,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,10.52,15.66,2.97,88.53,1006.94,93.67
Noon,22,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,10.52,15.66,2.97,88.53,1006.94,93.67
AfterNoor,81,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0,19.16,2.9,71.7,1020.3,186.33
Morning,108,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0,19.16,2.9,71.7,1020.3,186.33
Noon,112,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0,19.16,2.9,71.7,1020.3,186.33
Morning,115,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,0.29,18.86,2.55,67.54,1021.92,592.75
Noon,144,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,0.29,18.86,2.55,67.54,1021.92,592.75
AfterNoor,91,Monday,0,0,0,0,6,0,0,1,0,0,0,0,0,15.49,2.72,66.91,1022.82,711.83
Noon,100,Monday,0,0,0,0,6,0,0,1,0,0,0,0,0,15.49,2.72,66.91,1022.82,711.83
AfterNoor,50,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.03,16.22,1.86,61.76,1021.08,928.92
Morning,98,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.03,16.22,1.86,61.76,1021.08,928.92
Noon,61,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.03,16.22,1.86,61.76,1021.08,928.92
AfterNoor,64,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0.06,20.07,2.1,58.93,1017.46,871.42
Morning,92,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0.06,20.07,2.1,58.93,1017.46,871.42
Noon,58,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0.06,20.07,2.1,58.93,1017.46,871.42
AfterNoor,47,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0,23.49,2.21,56.24,1020.74,762.08
Morning,117,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0,23.49,2.21,56.24,1020.74,762.08
Noon,66,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0,23.49,2.21,56.24,1020.74,762.08
Morning,92,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,0,25.59,2.58,59.48,1013.91,726.58
Noon,74,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,0,25.59,2.58,59.48,1013.91,726.58
AfterNoor,68,Monday,0,0,0,0,6,0,0,1,0,0,0,0,0.03,16.53,2.6,66.5,1015.8,638.25
Noon,88,Monday,0,0,0,0,6,0,0,1,0,0,0,0,0.03,16.53,2.6,66.5,1015.8,638.25
AfterNoor,57,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,15.6,1.81,72.51,1014.01,480.25
Morning,82,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,15.6,1.81,72.51,1014.01,480.25
Noon,54,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,15.6,1.81,72.51,1014.01,480.25
AfterNoor,64,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,20.4,2.77,58.85,1011.37,921
Morning,63,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,20.4,2.77,58.85,1011.37,921
Noon,72,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,20.4,2.77,58.85,1011.37,921
AfterNoor,29,Friday,0,0,0,4,6,0,0,1,0,0,0,0,41.49,19.62,2.03,86.86,1006.51,227.58
Morning,67,Friday,0,0,0,4,6,0,0,1,0,0,0,0,41.49,19.62,2.03,86.86,1006.51,227.58
Noon,45,Friday,0,0,0,4,6,0,0,1,0,0,0,0,41.49,19.62,2.03,86.86,1006.51,227.58
Morning,95,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,4.69,18.04,2.1,84.22,1010.41,163.17
Noon,115,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,4.69,18.04,2.1,84.22,1010.41,163.17
AfterNoor,45,Monday,0,0,0,0,6,0,0,1,0,0,0,0,7.18,16.56,1.43,83.79,1016.84,238.75
Noon,48,Monday,0,0,0,0,6,0,0,1,0,0,0,0,7.18,16.56,1.43,83.79,1016.84,238.75
AfterNoor,76,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,18.56,1.65,68.14,1018.61,774.5
Morning,70,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,18.56,1.65,68.14,1018.61,774.5
Noon,63,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,18.56,1.65,68.14,1018.61,774.5
AfterNoor,75,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,21.19,1.34,67.3,1012.24,830.75
Morning,97,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,21.19,1.34,67.3,1012.24,830.75
Noon,60,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,21.19,1.34,67.3,1012.24,830.75
AfterNoor,73,Friday,0,1,0,4,7,0,0,1,0,0,0,0,0,16.35,2.83,75.25,1018,598.08
Morning,103,Friday,0,1,0,4,7,0,0,1,0,0,0,0,0,16.35,2.83,75.25,1018,598.08
Noon,91,Friday,0,1,0,4,7,0,0,1,0,0,0,0,0,16.35,2.83,75.25,1018,598.08
Morning,122,Saturday,0,1,0,5,7,0,0,1,0,0,0,1,0,18.98,1.86,65.91,1019.37,580.5
Noon,143,Saturday,0,1,0,5,7,0,0,1,0,0,0,1,0,18.98,1.86,65.91,1019.37,580.5
AfterNoor,85,Monday,0,1,0,0,7,0,0,1,0,0,0,1,0,17.87,2.24,71.29,1019.98,693.92
Noon,97,Monday,0,1,0,0,7,0,0,1,0,0,0,1,0,17.87,2.24,71.29,1019.98,693.92
AfterNoor,71,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0,16.81,2.41,72.22,1022.97,789.25
Morning,80,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0,16.81,2.41,72.22,1022.97,789.25
Noon,79,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0,16.81,2.41,72.22,1022.97,789.25
AfterNoor,79,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,0,17.85,1.95,70.18,1024.5,533.17
Morning,85,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,0,17.85,1.95,70.18,1024.5,533.17
Noon,81,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,0,17.85,1.95,70.18,1024.5,533.17
AfterNoor,70,Friday,0,1,0,4,7,0,0,1,0,0,0,1,0,18.36,1.46,69.41,1030.32,862.08
Morning,108,Friday,0,1,0,4,7,0,0,1,0,0,0,1,0,18.36,1.46,69.41,1030.32,862.08
Noon,90,Friday,0,1,0,4,7,0,0,1,0,0,0,1,0,18.36,1.46,69.41,1030.32,862.08
Morning,126,Saturday,0,1,0,5,7,0,0,1,0,0,0,1,0,18.25,2.77,74,1027.32,589.58
Noon,129,Saturday,0,1,0,5,7,0,0,1,0,0,0,1,0,18.25,2.77,74,1027.32,589.58
AfterNoor,46,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0.89,22.39,1.23,65.59,1022.86,713.08
Morning,146,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0.89,22.39,1.23,65.59,1022.86,713.08
Noon,63,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0.89,22.39,1.23,65.59,1022.86,713.08
AfterNoor,48,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,0,23.52,2.35,61.37,1019.89,449.5
Morning,67,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,0,23.52,2.35,61.37,1019.89,449.5
Noon,57,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,0,23.52,2.35,61.37,1019.89,449.5
AfterNoor,73,Friday,0,1,0,4,7,0,0,1,0,0,0,1,0,17.48,1.73,65.8,1022.34,733.08
Morning,111,Friday,0,1,0,4,7,0,0,1,0,0,0,1,0,17.48,1.73,65.8,1022.34,733.08
Noon,74,Friday,0,1,0,4,7,0,0,1,0,0,0,1,0,17.48,1.73,65.8,1022.34,733.08
Morning,124,Saturday,0,1,0,5,7,0,0,1,0,0,0,1,0,18.44,2.27,63.41,1023.98,821.25
Noon,100,Saturday,0,1,0,5,7,0,0,1,0,0,0,1,0,18.44,2.27,63.41,1023.98,821.25
AfterNoor,31,Monday,0,1,0,0,7,0,0,1,0,0,0,1,0,24.23,1.1,54.38,1020.34,871.58
Noon,63,Monday,0,1,0,0,7,0,0,1,0,0,0,1,0,24.23,1.1,54.38,1020.34,871.58
AfterNoor,10,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0,28.39,1.87,46.72,1013.8,880.25
Morning,59,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0,28.39,1.87,46.72,1013.8,880.25
Noon,13,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0,28.39,1.87,46.72,1013.8,880.25
AfterNoor,27,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,3.06,21.89,2.91,73.89,1016.6,252.92
Morning,67,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,3.06,21.89,2.91,73.89,1016.6,252.92
Noon,42,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,3.06,21.89,2.91,73.89,1016.6,252.92
AfterNoor,57,Friday,0,1,1,4,7,0,0,1,0,0,0,1,0.75,17.68,1.58,80.02,1019.26,420.92
Morning,74,Friday,0,1,1,4,7,0,0,1,0,0,0,1,0.75,17.68,1.58,80.02,1019.26,420.92
Noon,73,Friday,0,1,1,4,7,0,0,1,0,0,0,1,0.75,17.68,1.58,80.02,1019.26,420.92
Morning,82,Saturday,0,1,0,5,7,0,0,1,0,0,1,1,0,20.11,1.23,71.94,1018.49,807.33
Noon,96,Saturday,0,1,0,5,7,0,0,1,0,0,1,1,0,20.11,1.23,71.94,1018.49,807.33
AfterNoor,58,Monday,0,1,0,0,7,0,0,1,0,0,1,1,0,21.26,3.88,66.65,1010.62,338.33
Noon,99,Monday,0,1,0,0,7,0,0,1,0,0,0,1,0,21.26,3.88,66.65,1010.62,338.33
AfterNoor,47,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0.29,17.67,2.62,79.14,1017.01,130.5
Morning,87,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0.29,17.67,2.62,79.14,1017.01,130.5
Noon,56,Tuesday,0,1,0,1,7,0,0,1,0,0,0,1,0.29,17.67,2.62,79.14,1017.01,130.5
AfterNoor,100,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,0,16.55,2.01,67.18,1019.46,640.92
Morning,62,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,0,16.55,2.01,67.18,1019.46,640.92
Noon,91,Wednesday,0,1,0,2,7,0,0,1,0,0,0,1,0,16.55,2.01,67.18,1019.46,640.92
AfterNoor,65,Friday,0,1,0,4,7,0,0,1,0,0,0,1,0.23,20.23,2.13,62.36,1016.4,768.67
Morning,139,Friday,0,1,0,4,7,0,0,1,0,0,0,1,0.23,20.23,2.13,62.36,1016.4,768.67
Noon,78,Friday,0,1,0,4,7,0,0,1,0,0,0,1,0.23,20.23,2.13,62.36,1016.4,768.67
Morning,107,Saturday,0,1,0,5,7,0,0,1,0,0,0,1,0.23,20.41,1.46,68.19,1018.23,577.17
Noon,116,Saturday,0,1,0,5,7,0,0,1,0,0,0,1,0.23,20.41,1.46,68.19,1018.23,577.17
AfterNoor,60,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0,21.32,2.07,69.54,1017.46,550.25
Noon,82,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0,21.32,2.07,69.54,1017.46,550.25
AfterNoor,37,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0.2,22.21,2.59,67.48,1016.09,824.33
Morning,74,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0.2,22.21,2.59,67.48,1016.09,824.33
Noon,49,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0.2,22.21,2.59,67.48,1016.09,824.33
AfterNoor,27,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0.2,25.14,2.09,64.26,1013.7,815.92
Morning,70,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0.2,25.14,2.09,64.26,1013.7,815.92
Noon,36,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0.2,25.14,2.09,64.26,1013.7,815.92
AfterNoor,44,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0.13,18.64,2.57,68.03,1019.33,573.92
Morning,92,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0.13,18.64,2.57,68.03,1019.33,573.92
Noon,52,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0.13,18.64,2.57,68.03,1019.33,573.92
Morning,74,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,0,16.55,1.91,64.44,1026.74,723.92
Noon,92,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,0,16.55,1.91,64.44,1026.74,723.92
AfterNoor,41,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0.07,19.15,2.49,68.21,1025.08,798.92
Noon,81,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0.07,19.15,2.49,68.21,1025.08,798.92
AfterNoor,38,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,21.33,3.02,63.28,1025.99,855.67
Morning,62,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,21.33,3.02,63.28,1025.99,855.67
Noon,37,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,21.33,3.02,63.28,1025.99,855.67
AfterNoor,35,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0.03,23.35,2.74,55.39,1023.21,845
Morning,52,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0.03,23.35,2.74,55.39,1023.21,845
Noon,46,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0.03,23.35,2.74,55.39,1023.21,845
AfterNoor,40,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0,24.41,2.84,46.92,1016.43,834.08
Morning,92,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0,24.41,2.84,46.92,1016.43,834.08
Noon,29,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0,24.41,2.84,46.92,1016.43,834.08
Morning,68,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,0,24.16,1.89,47.59,1013.75,840.25
Noon,38,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,0,24.16,1.89,47.59,1013.75,840.25
AfterNoor,41,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0.13,22.57,1.93,65.51,1007.5,581.17
Morning,51,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0.13,22.57,1.93,65.51,1007.5,581.17
Noon,38,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0.13,22.57,1.93,65.51,1007.5,581.17
AfterNoor,37,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,3.39,19.97,1.3,87.3,1010.43,146.67
Morning,37,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,3.39,19.97,1.3,87.3,1010.43,146.67
Noon,34,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,3.39,19.97,1.3,87.3,1010.43,146.67
AfterNoor,57,Friday,0,1,0,4,8,0,0,1,0,0,0,1,1.81,19.87,2.48,87.55,1014.22,158.08
Morning,91,Friday,0,1,0,4,8,0,0,1,0,0,0,1,1.81,19.87,2.48,87.55,1014.22,158.08
Noon,71,Friday,0,1,0,4,8,0,0,1,0,0,0,1,1.81,19.87,2.48,87.55,1014.22,158.08
Morning,77,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,0,18.91,2.31,74,1016.81,536.5
Noon,89,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,0,18.91,2.31,74,1016.81,536.5
AfterNoor,48,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0,20.4,1.62,70.58,1013.89,478
Noon,87,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0,20.4,1.62,70.58,1013.89,478
AfterNoor,51,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,22.25,1.94,72.4,1014.88,637
Morning,74,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,22.25,1.94,72.4,1014.88,637
Noon,50,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,22.25,1.94,72.4,1014.88,637
AfterNoor,38,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0,24,1.5,70.83,1016.47,604.08
Morning,41,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0,24,1.5,70.83,1016.47,604.08
Noon,46,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0,24,1.5,70.83,1016.47,604.08
AfterNoor,45,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0,19.99,2.61,75.64,1016.5,232.25
Morning,82,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0,19.99,2.61,75.64,1016.5,232.25
Noon,52,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0,19.99,2.61,75.64,1016.5,232.25
Morning,91,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,0,18.25,2.17,71.44,1017.12,247.92
Noon,98,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,0,18.25,2.17,71.44,1017.12,247.92
AfterNoor,44,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0,18.06,2.34,66.76,1020.49,663.17
Noon,79,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0,18.06,2.34,66.76,1020.49,663.17
AfterNoor,40,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,20.17,3.41,66.42,1019.06,547.58
Morning,56,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,20.17,3.41,66.42,1019.06,547.58
